"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"sp_11";"sp_12";"sp_13";"sp_14";"sp_15";"sp_16";"sp_17";"sp_18";"sp_19";"sp_20";"enviro";"enviro2";"env";"site"
"21758";15;2;3;14;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0555779443903511;0,0752981599780294;0,236522150225937;759
"21759";14;1;1;12;1;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;-0,0541516018996634;0,0696695839603935;1,53051121160388;760
"21760";3;2;2;2;0;16;3;1;9;2;0;0;0;0;0;0;0;0;0;0;-0,0346081379832262;0,00726828654033905;19,2604945041239;761
"21761";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;19;17;0;0,0393771584053044;0,0195862622420981;86,3805339438841;762
"21762";0;3;1;0;3;15;1;2;12;2;0;1;0;0;0;0;0;0;0;0;-0,0306049582421823;-0,00212790589617263;22,8922104695812;763
"21763";0;0;0;0;0;0;0;0;1;2;2;1;16;16;0;0;2;0;0;0;0,02181443496817;-0,0189309677001189;70,4474939033389;764
"21764";0;0;0;0;0;0;0;0;2;2;1;3;14;14;0;2;1;0;0;1;0,012023690211158;-0,0307838382377413;61,5652536973357;765
"21765";0;1;1;0;3;1;2;2;4;2;2;4;5;6;1;2;0;2;0;2;0,00276536867463437;-0,0356574194961406;53,1660320004448;766
"21766";0;0;0;0;0;0;0;0;0;0;0;0;5;4;4;5;3;5;7;7;0,027931453531676;-0,00803039251607432;75,9969009784982;767
"21767";0;0;0;0;0;0;0;1;0;0;0;1;20;17;0;0;0;0;0;1;0,0177710080306328;-0,0246607330789808;66,7792653664947;768
"21768";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;20;17;1;0,0367384480739797;0,0123847552338653;83,9866752969101;769
"21769";0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;1;1;14;16;2;0,0375651008617549;0,014587032529218;84,7366211703047;770
"21770";0;0;0;0;1;1;1;1;6;3;4;1;11;7;2;0;2;0;0;0;0,0059907881530711;-0,0346584896209337;56,0921577736735;771
"21771";0;0;0;1;1;19;2;0;15;2;0;0;0;0;0;0;0;0;0;0;-0,0282880076422546;-0,0070402366254476;24,9941661721095;772
"21772";0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;3;16;15;2;0,0412007260809428;0,0248553817508809;88,0348887993023;773
"21773";0;0;0;0;0;1;1;1;0;0;2;0;17;16;1;1;0;0;0;0;0,0171195399798861;-0,0254740399222558;66,1882484564558;774
"21774";0;0;0;0;0;0;1;0;0;1;1;0;0;3;1;2;4;12;15;0;0,030169541515243;-0,0033704396202005;78,0273118987679;775
"21775";8;1;3;4;4;11;2;2;3;2;0;0;0;0;0;0;0;0;0;0;-0,0460486682198719;0,0404675836624047;8,88155600987375;776
"21776";0;0;0;1;3;14;1;3;11;2;1;1;3;0;0;0;0;0;0;0;-0,0112773713335856;-0,0312964977956592;40,4263484524563;777
"21777";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;20;0;0,0433123599607798;0,0312553307572354;89,9505795678124;778
"21778";6;2;1;6;2;12;0;0;7;1;1;1;0;1;0;0;0;0;0;0;-0,0356280631517641;0,00984625573020654;18,3352104155347;779
"21779";10;4;1;12;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0456866094239619;0,0392728520950167;9,21001858077943;780
"21780";9;3;4;7;2;9;0;1;5;0;0;0;0;0;0;0;0;0;0;0;-0,0546227874673376;0,0715127922283384;1,10304797999561;781
"21781";0;0;0;0;0;0;0;0;0;0;1;2;14;16;0;1;0;0;6;0;0,027798767848531;-0,00829536025109359;75,876527489163;782
"21782";15;0;0;14;1;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0537289382099822;0,0680297561460963;1,91395501606166;783
"21783";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;15;20;3;0,0477948780957983;0,045902668734095;94,0171550726518;784
"21784";0;0;0;0;0;0;1;0;0;0;1;1;0;0;2;1;1;18;13;2;0,039966548854425;0,0212631525334483;86,9152335682884;785
"21785";0;0;0;0;0;0;0;0;0;1;0;1;17;21;0;0;0;0;0;0;0,0137800979891747;-0,0291643669061874;63,1586805684492;786
"21786";0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;17;18;1;0,0407485896273752;0,0235266808045487;87,6247070729733;787
"21787";0;0;0;0;0;0;0;1;0;1;0;1;19;15;0;1;0;0;1;1;0,0197193158812074;-0,0220464886401282;68,5467854840681;788
"21788";0;0;0;1;1;21;0;0;17;0;0;0;0;0;0;0;0;0;0;0;-0,022224507558864;-0,0180706822151855;30,4950208636001;789
"21789";0;0;0;1;1;13;1;3;15;1;1;0;0;1;1;0;2;0;0;0;-0,00343320350843402;-0,0354789429721171;47,5426388438791;790
"21790";2;4;2;6;2;13;1;0;9;1;0;0;0;0;0;0;0;0;0;0;-0,0437626214124853;0,033082006232565;10,9554755501449;791
"21791";1;1;1;2;1;13;2;1;12;0;0;3;1;1;1;0;0;0;0;0;-0,013249163642733;-0,0295499446575609;38,63752305042;792
"21792";0;0;0;0;0;0;0;0;3;1;3;3;4;4;3;6;4;2;4;3;0,0310171249866433;-0,00151173397776581;78,7962462520227;793
"21793";0;0;0;0;1;7;0;4;13;4;4;2;0;2;2;0;0;0;1;0;-0,0047027882936022;-0,0351018248851684;46,3908615987748;794
"21794";0;1;0;1;3;16;2;0;13;2;1;0;0;0;1;0;0;0;0;0;-0,0282561935800832;-0,00710500387916053;25,0230281380937;795
"21795";4;0;1;7;1;13;2;2;8;0;2;0;0;0;0;0;0;0;0;0;-0,0312115969765094;-0,00077802397970634;22,341863065958;796
"21796";0;1;1;0;1;16;0;1;15;4;0;0;0;0;0;0;0;1;0;0;-0,0138716086748566;-0,0289406013184256;38,0728360498324;797
"21797";0;0;0;1;0;7;3;4;10;4;2;2;4;2;0;1;0;0;0;0;-0,00310102359196898;-0,0355585023892465;47,843995061703;798
"21798";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;17;21;0;0,0483586251345628;0,0478469839208487;94,5285907946527;799
"21799";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;19;18;0;0,0332679164003913;0,00367462278131327;80,8381818234921;800
"21800";1;0;1;2;1;15;4;0;12;0;0;1;1;2;0;0;0;0;0;0;-0,0125223341824464;-0,0302262499552063;39,2969084205106;801
"21801";0;0;0;1;1;0;2;1;1;2;7;2;10;10;0;1;2;0;0;0;0,00733940455554496;-0,0340192463265411;57,3156331200153;802
"21802";2;0;2;2;3;13;2;0;13;0;0;2;1;0;0;0;0;0;0;0;-0,0238867410295892;-0,0153096017412722;28,9870296604931;803
"21803";0;1;3;1;2;14;2;1;12;2;0;0;1;1;0;0;0;0;0;0;-0,0206549692714422;-0,0204955956143259;31,918918271549;804
"21804";0;0;0;0;0;0;0;0;1;3;1;6;8;7;1;3;2;2;3;3;0,0251651853934112;-0,0132928382200823;73,4873208915815;805
"21805";0;1;1;0;1;0;2;0;1;1;0;2;16;14;0;0;0;0;0;1;0,00827668882661099;-0,0334980167483152;58,1659447401762;806
"21806";0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;3;2;14;14;3;0,0353750577038551;0,00885981019314127;82,749796891585;807
"21807";0;0;0;0;0;0;0;0;1;1;0;1;16;17;0;1;1;1;0;1;0,0256952380323832;-0,0123270607737278;73,9681887906045;808
"21808";0;1;0;1;1;16;2;2;14;2;0;1;0;0;0;0;0;0;0;0;-0,0105833056001579;-0,0318448200457211;41,0560103133321;809
"21809";6;1;1;7;2;11;1;3;7;0;1;0;0;0;0;0;0;0;0;0;-0,0401991525390543;0,0223181477014874;14,1882823780179;810
"21810";4;2;1;1;2;14;2;1;12;0;0;0;0;1;0;0;0;0;0;0;-0,0344620245141414;0,00690508885832486;19,3930497858673;811
"21811";0;0;0;0;0;0;1;0;0;1;0;0;14;14;1;2;3;0;3;1;0,0243726941255803;-0,0146991428441522;72,7683666162193;812
"21812";1;0;4;4;1;14;3;1;8;2;0;0;0;1;0;0;1;0;0;0;-0,0298229510127758;-0,00382900936744463;23,6016535433009;813
"21813";1;1;2;2;2;12;3;2;10;2;1;1;0;0;1;0;0;0;0;0;-0,0276433649968706;-0,00833841396878402;25,5789910210297;814
"21814";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;16;21;0;0,0462917134730523;0,0408299793303029;92,6534723723307;815
"21815";0;3;0;0;2;18;1;2;14;0;0;0;0;0;0;0;0;0;0;0;-0,0214051030252851;-0,0193587280433827;31,2383910641074;816
"21816";0;1;1;2;1;4;1;2;5;1;3;3;5;7;3;0;1;0;0;0;-0,00136122323012361;-0,0358457154814856;49,4223555549979;817
"21817";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;19;18;0;0,0383377855011448;0,0166899217020318;85,4376067174599;818
"21818";0;1;1;0;0;18;2;0;16;1;0;0;1;0;0;0;0;0;0;0;-0,0149421379105548;-0,0278275069102669;37,1016435557976;819
"21819";1;0;0;0;3;0;1;1;0;0;1;2;16;14;0;0;0;0;1;0;0,000569695282975147;-0,0359098916371626;51,1740999296308;820
"21820";3;2;2;2;5;12;2;1;8;1;2;0;0;0;0;0;0;0;0;0;-0,0301155090490761;-0,00319774999150638;23,3362426050007;821
"21821";0;0;0;3;2;16;2;3;8;0;2;1;1;0;0;1;1;0;0;0;-0,0136088944345857;-0,0292011803086534;38,3111724629998;822
"21822";0;0;0;0;0;0;1;2;0;2;3;3;14;8;1;2;1;1;0;2;0,0108505573835264;-0,0317420653983766;60,5009784223512;823
"21823";0;0;0;0;0;0;0;0;1;3;1;0;10;7;3;6;1;4;2;2;0,0271167716056729;-0,0096373212455538;75,2578151645139;824
"21824";0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;18;16;0;0,0385103307436878;0,0171653679914985;85,5941411107779;825
"21825";0;1;0;0;0;19;0;0;18;2;0;0;0;0;0;0;0;0;0;0;-0,0268034545276755;-0,00998503357107107;26,3409643666819;826
"21826";14;2;1;11;3;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;-0,0434649582130911;0,0321479640174179;11,2255179323256;827
"21827";0;0;0;0;0;0;0;0;0;1;1;0;19;19;0;0;0;0;0;0;0,0149700870249535;-0,0279412162724066;64,2382479272783;828
"21828";0;0;0;1;0;19;1;2;15;0;1;0;1;0;0;0;0;0;0;0;-0,0209839016236589;-0,0200020575881851;31,6205082694069;829
"21829";0;0;0;0;0;0;0;0;0;1;2;1;9;8;2;3;1;7;5;1;0,0260808200403097;-0,0116118334704537;74,3179918034002;830
"21830";0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;4;2;14;13;2;0,0350291785990216;0,00798680055258393;82,4360126629472;831
"21831";2;0;2;2;3;12;3;1;13;0;2;0;0;0;0;0;0;0;0;0;-0,0245670518569488;-0,0141223178484142;28,369846357964;832
"21832";15;1;3;11;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,054350509210795;0,0704457346538329;1,35006094351411;833
"21833";2;1;4;7;1;15;0;0;10;0;0;0;0;0;0;0;0;0;0;0;-0,0412620888202234;0,025433397437689;13,2239782717079;834
"21834";0;1;1;0;0;4;1;2;9;3;5;3;2;4;2;1;1;0;0;1;-0,00131391818459893;-0,0358504882405093;49,4652710622177;835
"21835";0;0;0;0;0;1;1;2;0;3;3;0;14;14;1;0;1;0;0;0;0,00392016283374168;-0,0353856606164798;54,2136702919379;836
"21836";0;0;0;0;0;0;2;1;0;1;0;0;16;16;2;0;0;1;0;1;0,0158414878495746;-0,0269810111467017;65,0287895696238;837
"21837";10;4;3;10;1;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,050377803201725;0,0554824506387781;4,95413090102375;838
"21838";0;0;0;0;0;0;0;0;0;1;1;1;17;14;3;2;0;0;0;1;0,00902725418089297;-0,0330351192747136;58,8468634989113;839
"21839";0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;3;0;12;17;4;0,0380747994734772;0,0159693810354856;85,1990237366408;840
"21840";1;0;1;1;2;18;2;0;9;3;0;0;0;1;1;1;0;0;0;0;-0,028973513843539;-0,00562701682724602;24,3722695857286;841
"21841";15;0;1;15;1;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0500389940595821;0,0542587881080576;5,26150120422244;842
"21842";8;4;1;11;0;11;0;0;5;0;0;0;0;0;0;0;0;0;0;0;-0,055110132990063;0,0734359948149837;0,660924310795963;843
"21843";0;1;3;0;1;13;3;0;14;0;1;2;1;1;0;0;0;0;0;0;-0,00896951552528608;-0,0329859623665921;42,5200532888994;844
"21844";0;0;0;0;0;0;2;2;2;0;2;2;10;13;1;4;0;1;0;1;0,0137286891079471;-0,0292149161079469;63,1120420293882;845
"21845";0;0;0;0;0;1;0;0;1;2;1;1;17;16;1;0;0;0;0;0;0,0119160439749313;-0,0308758845395235;61,4675961900502;846
"21846";1;2;2;1;2;12;3;1;10;1;2;1;1;0;1;0;0;0;0;0;-0,0201820901012838;-0,0211914959387408;32,3479179525748;847
"21847";0;1;0;0;1;0;2;1;2;3;2;2;8;10;2;1;2;1;1;1;0,00629398434331202;-0,0345261599179313;56,3672197284177;848
"21848";0;0;0;0;0;0;0;0;1;1;1;0;18;17;0;0;0;1;0;1;0,0263941549783579;-0,0110227533188804;74,6022517094389;849
"21849";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;19;1;0,0448126919890996;0,0359971928550554;91,3116925163195;850
"21850";0;0;0;1;2;17;0;2;14;0;1;2;1;0;0;0;0;0;0;0;-0,00907625349371593;-0,0329162637635462;42,4232197692618;851
"21851";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;19;18;2;0,0393985606233809;0,0196467176199378;86,3999502034858;852
"21852";0;0;0;0;0;0;0;0;0;0;0;0;20;18;1;0;0;0;1;0;0,0177675485030124;-0,0246651325512041;66,7761268559843;853
"21853";0;0;0;0;2;2;1;1;4;2;4;1;8;10;1;0;1;2;1;0;0,00376425316136184;-0,0354279448408457;54,0722278179601;854
"21854";0;0;1;0;1;16;2;1;18;1;0;0;0;0;0;0;0;0;0;0;-0,0165732849855918;-0,0259732158631468;35,6218541739509;855
"21855";0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;4;0;15;13;2;0,0348278453993066;0,0074825865290477;82,2533616097644;856
"21856";0;0;0;0;0;19;1;0;17;2;0;0;1;0;0;0;0;0;0;0;-0,00632316383612447;-0,0344523063731798;44,9208442354575;857
"21857";0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;17;13;2;0,0422263212889297;0,0279237524319772;88,9653167920187;858
"21858";0;0;0;0;0;0;0;0;0;1;0;0;16;20;1;1;0;0;0;1;0,0166156575414595;-0,0260821871614636;65,7311223680153;859
"21859";1;0;2;1;1;16;2;0;14;2;1;0;0;0;0;0;0;0;0;0;-0,0389168512861226;0,0186680025934393;15,3515961021185;860
"21860";0;1;0;0;1;9;2;4;10;3;3;3;0;2;0;0;0;0;1;1;-0,0122991409350638;-0,0304263121735648;39,4993910798803;861
"21861";13;2;1;12;1;8;0;2;1;0;0;0;0;0;0;0;0;0;0;0;-0,0525248279326018;0,0634284722734753;3,00633327569813;862
"21862";0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;3;15;17;0;0,033731019873216;0,00478686618908989;81,2583129154518;863
"21863";0;0;0;0;0;1;0;0;1;2;0;2;13;11;2;1;3;0;3;1;0,0115802956619;-0,0311576295036163;61,163002694957;864
"21864";5;0;5;9;2;10;2;1;4;1;1;0;0;0;0;0;0;0;0;0;-0,0467508867539355;0,0428116277974338;8,24449786450714;865
"21865";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;17;19;1;0,0455954892498029;0,0385354514054406;92,0218523126096;866
"21866";0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;18;17;1;0,0478688946325184;0,0461566434305153;94,0843034535646;867
"21867";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;14;19;2;0,0416380721928881;0,0261545909127664;88,4316526120529;868
"21868";0;0;0;0;0;0;0;0;0;1;2;0;17;16;1;1;0;1;1;0;0,0212832210347776;-0,0197507430200671;69,9655724689364;869
"21869";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;18;19;1;0,0388510567954103;0,018110516085916;85,9032504493371;870
"21870";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;14;17;3;0,0390267791787252;0,0186012162699879;86,0626671696082;871
"21871";2;1;2;0;0;21;1;0;12;0;1;0;0;0;0;0;0;0;0;0;-0,0394088039516933;0,020054408732713;14,9052927969024;872
"21872";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;20;0;0,0402079698482234;0,0219572301892223;87,1342525817454;873
"21873";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;21;0;0,0403751164024171;0,0224402241197799;87,2858892427757;874
"21874";4;0;2;1;5;10;2;2;8;1;1;1;1;1;1;0;0;0;0;0;-0,0234345199087297;-0,0160804256613014;29,3972881976515;875
"21875";0;0;0;0;0;6;2;2;7;5;1;3;4;2;1;1;6;0;0;0;0,00302204746384585;-0,035605295278409;53,3988930052146;876
"21876";0;0;0;0;0;0;0;1;0;0;1;1;15;14;2;3;0;1;1;1;0,0254187168383728;-0,012833411778955;73,7173266010359;877
"21877";0;0;0;1;1;17;1;0;18;1;0;1;0;0;0;0;0;0;0;0;-0,00980168706009255;-0,0324208807606673;41,765100765042;878
"21878";0;0;0;0;0;0;0;0;0;0;0;1;19;18;1;1;0;0;0;0;0,00780859804222465;-0,0337662136019338;57,7412891201675;879
"21879";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;21;18;0;0,0502032326964111;0,0543684454092731;96,2020331993699;880
"21880";0;1;0;1;0;14;1;0;11;1;3;3;2;1;1;0;0;0;1;0;-0,00336447442998047;-0,0354960544402413;47,6049904013053;881
"21881";0;0;0;2;1;6;1;3;5;4;5;3;3;1;3;2;0;1;0;0;-0,000913477156761688;-0,0358844499352262;49,8285542940721;882
"21882";0;0;0;0;0;0;0;0;0;1;1;1;11;12;3;1;3;2;3;2;0,0268851045200203;-0,0100855687654976;75,0476449728012;883
"21883";0;0;0;2;1;0;1;2;3;1;2;3;9;10;0;2;0;0;3;1;0,00264649310196629;-0,0356799562018323;53,0581871513277;884
"21884";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;21;15;1;0,0504815378577238;0,0553735923600588;96,4545138180256;885
"21885";13;2;1;11;3;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;-0,0552882987395078;0,074143345944307;0,49929094966501;886
"21886";10;1;4;9;1;11;1;2;0;1;0;0;0;0;0;0;0;0;0;0;-0,0484690394421178;0,0486962868784822;6,68577631004155;887
"21887";13;1;3;11;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0479862585104431;0,0470213436069788;7,12375894654542;888
"21888";0;0;0;0;0;17;0;0;20;0;1;1;1;0;0;0;0;0;0;0;-0,0117589381019033;-0,0308957176127024;39,9894673144445;889
"21889";0;0;1;0;0;0;0;0;0;0;1;1;18;17;1;0;0;0;0;1;0,0108599415940849;-0,031734792541452;60,5094918515533;890
"21890";0;0;0;0;0;9;1;2;16;2;3;1;1;3;1;0;0;0;1;0;0,00145273381807497;-0,0358499881427913;51,9751993939281;891
"21891";0;0;0;1;0;0;0;0;0;1;1;0;17;17;1;1;1;0;0;0;0,0185912716844293;-0,0235933366664645;67,5234149675816;892
"21892";0;0;0;1;0;0;1;0;1;0;3;3;8;7;3;3;2;3;4;1;0,0230365922879946;-0,0169679505106246;71,5562445810065;893
"21893";0;0;1;0;0;18;2;2;17;0;0;0;0;0;0;0;0;0;0;0;-0,0161235690567204;-0,0265035377391168;36,0298399813473;894
"21894";0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;1;16;16;1;0,0459661545182858;0,0397527087707953;92,3581227427348;895
"21895";0;0;0;0;0;3;0;1;2;3;4;2;9;13;0;2;1;0;0;0;0,00838829522848906;-0,0334317469774321;58,2671949407086;896
"21896";0;0;0;0;0;0;1;0;0;1;1;0;19;17;0;0;0;0;1;0;0,00809247050786376;-0,0336054446587883;57,9988204408437;897
"21897";0;0;0;0;1;2;0;1;6;2;4;5;8;7;0;2;1;0;0;1;0,00304067403709318;-0,0356013285555841;53,4157911781222;898
"21898";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;5;10;14;6;0,039333206610572;0,0194622136882296;86,3406605320051;899
"21899";0;1;0;2;1;12;2;1;15;1;1;1;1;0;0;1;0;1;0;0;-0,0121910991314013;-0,0305218714379525;39,5974074490368;900
"21900";0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;17;18;0;0,0466520963750054;0,0420313610927495;92,9804145591334;901
"21901";0;0;0;1;0;19;1;1;16;1;0;0;1;0;0;0;0;0;0;0;-0,0191124215000106;-0,0227063793234711;33,3183296723291;902
"21902";0;1;0;0;0;0;2;0;3;0;2;5;12;9;2;0;1;1;1;1;0,00646807815806745;-0,0344471922195904;56,5251589985564;903
"21903";0;0;0;1;0;11;1;2;16;0;1;4;1;1;2;0;0;0;0;0;-0,00832221172455131;-0,03339111216318;43,1072923587635;904
"21904";3;0;3;3;1;14;0;1;13;0;0;1;1;0;0;0;0;0;0;0;-0,0305330686279093;-0,00228612132149055;22,9574292898178;905
"21905";1;1;0;2;1;13;0;2;19;1;0;0;0;0;0;0;0;0;0;0;-0,0208915241159359;-0,0201414479367322;31,7043138667941;906
"21906";5;1;4;5;3;11;3;2;2;2;1;0;0;0;1;0;0;0;0;0;-0,0379967252434194;0,0161216001455546;16,1863416433334;907
"21907";0;0;0;1;2;1;0;0;0;4;0;2;11;18;0;0;0;0;1;0;0,0125195290515335;-0,030349107599682;62,0150825707242;908
"21908";1;2;0;1;1;16;1;1;12;3;1;0;0;1;0;0;0;0;0;0;-0,0261701658457014;-0,0111930664512716;26,9154888112098;909
"21909";0;0;0;0;0;1;1;0;0;1;2;0;1;2;1;4;4;8;12;3;0,031544699817683;-0,000328731268917679;79,2748662643135;910
"21910";0;0;2;1;1;16;1;0;16;1;1;1;0;0;0;0;0;0;0;0;-0,0254235535736599;-0,0125802649012701;27,5928213028237;911
"21911";1;0;0;2;0;17;2;1;12;1;2;0;1;1;0;0;0;0;0;0;-0,0163114888426337;-0,026283702771572;35,8593576820567;912
"21912";0;0;0;1;1;18;0;1;16;0;1;1;1;0;0;0;0;0;0;0;-0,0203630784103227;-0,0209270467527512;32,183723943308;913
"21913";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;19;1;0,0504092546521839;0,0551119942322277;96,3889379287139;914
"21914";0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;19;17;0;0,0373085415409411;0,0138982818628917;84,5038685481995;915
"21915";0;0;1;2;0;11;2;1;12;3;1;3;2;2;0;0;0;0;0;0;0,00113327057468968;-0,0358781267435807;51,6853798413649;916
"21916";0;2;1;1;2;18;2;1;10;3;0;0;0;0;0;0;0;0;0;0;-0,0340328644640659;0,00584718343644392;19,7823871392757;917
"21917";0;0;0;0;0;0;0;0;1;2;1;3;3;1;2;5;2;6;11;3;0,0316295916486218;-0,000136507288538838;79,351880797185;918
"21918";0;1;0;0;3;9;3;2;9;2;0;1;5;3;0;1;1;0;0;0;-0,0049066125184835;-0,0350304938275238;46,2059506680816;919
"21919";0;0;0;0;0;1;0;0;1;1;1;1;18;16;0;0;1;0;0;0;0,0077217963337882;-0,0338142173750977;57,6625419314951;920
"21920";0;0;0;1;0;10;4;4;9;4;2;2;0;2;1;0;1;0;0;0;-0,00568611835425273;-0,0347301629832274;45,4987768782303;921
"21921";0;0;0;1;1;13;1;2;12;1;2;1;3;1;0;1;0;0;0;1;-0,0040422921790112;-0,0353124691378943;46,9900688389316;922
"21922";0;0;0;0;0;0;0;1;0;1;0;0;15;12;5;1;0;1;2;2;0,0286917559325062;-0,00648771380916535;76,6866532620043;923
"21923";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;17;18;4;0,0542663734081115;0,0695955477939739;99,8881462262943;924
"21924";0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;3;2;11;16;3;0,0355738667711572;0,00936550008556515;82,9301580321044;925
"21925";0;0;0;0;0;0;0;0;1;0;2;3;4;3;3;4;1;9;9;1;0,0317728716763509;0,000189101704231684;79,4818655587733;926
"21926";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;22;17;0;0,0483865922886638;0,0479440346414128;94,5539628155529;927
"21927";0;0;0;1;0;0;1;0;1;1;1;1;15;13;2;2;2;0;0;0;0,0138738797574452;-0,0290716643144055;63,2437601219863;928
"21928";0;0;0;0;0;0;1;0;1;1;2;1;14;19;0;0;0;0;0;1;0,00346902226668411;-0,0355032302907978;53,8043920416385;929
"21929";0;0;0;0;0;0;0;0;0;0;2;0;3;2;0;0;0;15;18;0;0,0382268123972649;0,016385266792237;85,3369310498238;930
"21930";0;0;0;0;0;0;0;1;0;0;0;2;18;16;0;1;0;1;0;1;0,0208076372335508;-0,0204674707674156;69,5341191254556;931
"21931";7;5;1;6;2;9;3;2;5;0;0;0;0;0;0;0;0;0;0;0;-0,0443301187323562;0,0348804006259485;10,4406375437975;932
"21932";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;19;0;0,0439248580104813;0,0331716239222559;90,5062425881624;933
"21933";13;0;1;10;2;10;2;0;1;0;0;1;0;0;0;0;0;0;0;0;-0,0491104076781527;0,050947324626817;6,1039220308885;934
"21934";1;4;0;3;0;15;1;1;13;0;0;0;1;1;0;0;0;0;0;0;-0,0383285741900763;0,0170329633405797;15,8852856839076;935
"21935";3;0;0;2;1;18;1;0;13;0;0;2;0;0;0;0;0;0;0;0;-0,0298263879299433;-0,00382162914219698;23,5985355451703;936
"21936";0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;3;1;16;16;0;0,034923021470286;0,0077205802823678;82,3397060856223;937
"21937";3;1;4;9;3;10;3;1;5;1;0;0;0;0;0;0;0;0;0;0;-0,0376407402157154;0,0151527465930728;16,5092940442264;938
"21938";10;3;2;10;1;9;1;0;2;0;1;0;0;0;0;0;1;0;0;0;-0,0464326594374305;0,04174497833858;8,53319617453963;939
"21939";4;5;2;1;2;16;0;1;8;0;1;0;0;0;0;0;0;0;0;0;-0,040015845336867;0,0217891171162647;14,3545801052824;940
"21940";1;1;1;0;1;5;4;3;6;3;0;0;4;5;0;4;1;0;1;0;0,00111638924096551;-0,0358794097211233;51,6700649634004;941
"21941";11;4;3;10;0;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0508290332866711;0,0571249437726404;4,54477143939584;942
"21942";0;0;0;0;0;0;0;0;0;0;1;2;12;14;1;3;4;1;0;2;0,0266474734333661;-0,0105413502391342;74,8320641927421;943
"21943";1;0;0;1;0;15;1;0;13;1;0;1;2;2;2;0;1;0;0;0;-0,00437930701104532;-0,035208904760348;46,684326347895;944
"21944";0;0;1;1;0;11;2;1;11;1;3;2;3;4;0;0;0;0;0;0;-0,00149306788654626;-0,0358315648478756;49,302745051682;945
"21945";10;2;3;9;2;10;1;1;1;0;0;0;0;1;0;0;0;0;0;0;-0,0534860558263874;0,0670932404132634;2,13429981376976;946
"21946";0;0;1;2;0;16;2;0;13;1;2;1;0;1;0;1;0;0;0;0;-0,0112357100726934;-0,0313303870843066;40,4641438741237;947
"21947";4;2;3;4;4;14;1;1;7;0;0;0;0;0;0;0;0;0;0;0;-0,0410498217341625;0,0248048000175592;13,4165486320853;948
